106236,'H'
106236,'Q'
106237,'F'
106237,'Y'
106237,'B'
106237,'H'
106237,'Q'
106238,'F'
106238,'Y'
106238,'B'
106238,'M'
106238,'Q'
106239,'F'
106239,'Y'
106239,'M'
106239,'H'
106239,'Q'
106240,'F'
106240,'C'
106240,'B'
106240,'M'
106240,'K'
106241,'F'
106241,'Y'
106241,'M'
106241,'H'
106241,'Q'
106242,'F'
106242,'Y'
106242,'B'
106242,'M'
106242,'Q'
106245,'F'
106245,'Y'
106245,'B'
106245,'H'
106245,'Q'
106246,'F'
106246,'Y'
106246,'B'
106246,'H'
106246,'Q'
106247,'F'
106247,'Y'
106247,'B'
106247,'H'
106247,'Q'
106248,'F'
106248,'Y'
106248,'B'
106248,'M'
106248,'Q'
106249,'F'
106249,'Y'
106249,'M'
106249,'H'
106249,'Q'
106250,'F'
106250,'Y'
106250,'B'
106250,'H'
106250,'Q'
106251,'F'
106251,'Y'
106251,'B'
106251,'H'
106251,'Q'
106252,'F'
106252,'Y'
106252,'M'
106252,'H'
106252,'Q'
106253,'F'
106253,'Y'
106253,'B'
106253,'H'
106253,'Q'
106254,'F'
106254,'Y'
106254,'B'
106254,'M'
106254,'Q'
106255,'F'
106255,'Y'
106255,'B'
106255,'H'
106255,'Q'
106263,'F'
106263,'Y'
106263,'B'
106263,'H'
106263,'Q'
106264,'F'
106264,'Y'
106264,'B'
106264,'H'
106264,'Q'
106265,'F'
106265,'Y'
106265,'B'
106265,'H'
106265,'Q'
106266,'F'
106266,'Y'
106266,'B'
106266,'H'
106266,'Q'
106267,'F'
106267,'Y'
106267,'B'
106267,'H'
106267,'Q'
106268,'F'
106268,'Y'
106268,'B'
106268,'H'
106268,'Q'
106269,'F'
106269,'Y'
106269,'B'
106269,'H'
106269,'Q'
106271,'F'
106271,'Y'
106271,'B'
106271,'H'
106271,'Q'
106365,'F'
106365,'Y'
106365,'B'
106365,'M'
106365,'Q'
106376,'F'
106376,'Y'
106376,'B'
106376,'M'
106376,'Q'
106377,'F'
106377,'C'
106377,'Y'
106377,'B'
106377,'Q'
107159,'FN'
107159,'YN'
107159,'BN'
107159,'M'
107159,'Q'
107160,'FN'
107160,'YN'
107160,'H'
107160,'QN'
107160,'K'
107161,'F'
107161,'Y'
107161,'H'
107161,'Q'
107161,'K'
107162,'F'
107162,'Y'
107162,'B'
107162,'M'
107162,'Q'
107163,'F'
107163,'Y'
107163,'H'
107163,'Q'
107163,'K'
107164,'F'
107164,'Y'
107164,'H'
107164,'Q'
107164,'K'
107165,'F'
107165,'Y'
107165,'B'
107165,'M'
107165,'Q'
107166,'F'
107166,'Y'
107166,'B'
107166,'M'
107166,'Q'
107167,'F'
107167,'Y'
107167,'H'
107167,'Q'
107167,'K'
107168,'F'
107168,'Y'
107168,'B'
107168,'M'
107168,'Q'
107193,'F'
107193,'Y'
107193,'B'
107193,'H'
107193,'Q'
107194,'F'
107194,'Y'
107194,'B'
107194,'H'
107194,'Q'
107195,'F'
107195,'Y'
107195,'B'
107195,'H'
107195,'Q'
107196,'F'
107196,'Y'
107196,'B'
107196,'H'
107196,'Q'
107197,'F'
107197,'Y'
107197,'B'
107197,'H'
107197,'Q'
107198,'F'
107198,'Y'
107198,'B'
107198,'H'
107198,'Q'
107199,'F'
107199,'Y'
107199,'B'
107199,'H'
107199,'Q'
107200,'F'
107200,'Y'
107200,'B'
107200,'H'
107200,'Q'
107254,'F'
107254,'Y'
107254,'B'
107254,'M'
107254,'Q'
107255,'F'
107255,'Y'
107255,'B'
107255,'H'
107255,'Q'
107256,'F'
107256,'Y'
107256,'B'
107256,'M'
107256,'Q'
107257,'F'
107257,'Y'
107257,'B'
107257,'M'
107257,'V'
107258,'F'
107258,'Y'
107258,'B'
107258,'M'
107258,'Q'
107259,'F'
107259,'Y'
107259,'B'
107259,'M'
107259,'V'
107260,'F'
107260,'Y'
107260,'B'
107260,'M'
107260,'V'
107261,'F'
107261,'Y'
107261,'B'
107261,'M'
107261,'Q'
107264,'F'
107264,'Y'
107264,'B'
107264,'M'
107264,'V'
107470,'Y'
107470,'B'
107470,'H'
107470,'Q'
107470,'M'
107471,'Y'
107471,'B'
107471,'H'
107471,'Q'
107471,'M'
107472,'Y'
107472,'B'
107472,'H'
107472,'Q'
107472,'M'
107473,'Y'
107473,'B'
107473,'H'
107473,'Q'
107473,'M'
107474,'Y'
107474,'B'
107474,'H'
107474,'Q'
107474,'M'
107475,'Y'
107475,'B'
107475,'H'
107475,'Q'
107475,'M'
107476,'Y'
107476,'B'
107476,'H'
107476,'Q'
107476,'M'
107477,'Y'
107477,'B'
107477,'H'
107477,'Q'
107477,'M'
107478,'Y'
107478,'B'
107478,'H'
107478,'Q'
107478,'M'
107484,'F'
107484,'Y'
107484,'B'
107484,'H'
107484,'Q'
107485,'F'
107485,'Y'
107485,'B'
107485,'H'
107485,'Q'
107486,'F'
107486,'Y'
107486,'B'
107486,'H'
107486,'Q'
107487,'F'
107487,'Y'
107487,'B'
107487,'H'
107487,'Q'
107488,'F'
107488,'Y'
107488,'B'
107488,'H'
107488,'Q'
107489,'F'
107489,'Y'
107489,'B'
107489,'H'
107489,'Q'
107490,'F'
107490,'Y'
107490,'B'
107490,'H'
107490,'Q'
107491,'F'
107491,'Y'
107491,'B'
107491,'H'
107491,'Q'
107492,'F'
107492,'Y'
107492,'B'
107492,'H'
107492,'Q'
111886,'FN'
111886,'YN'
111886,'BN'
111886,'M'
111886,'Q'
111887,'FN'
111887,'YN'
111887,'H'
111887,'QN'
111887,'K'
111888,'F'
111888,'Y'
111888,'B'
111888,'M'
111888,'Q'
111889,'F'
111889,'Y'
111889,'H'
111889,'Q'
111889,'K'
111891,'F'
111891,'Y'
111891,'B'
111891,'M'
111891,'Q'
111892,'F'
111892,'Y'
111892,'B'
111892,'M'
111892,'Q'
111893,'F'
111893,'Y'
111893,'H'
111893,'Q'
111893,'K'
111894,'F'
111894,'Y'
111894,'B'
111894,'M'
111894,'Q'
111895,'F'
111895,'Y'
111895,'B'
111895,'M'
111895,'Q'
111896,'F'
111896,'Y'
111896,'B'
111896,'M'
111896,'Q'
111928,'F'
111928,'Y'
111928,'B'
111928,'M'
111928,'Q'
111929,'F'
111929,'Y'
111929,'Q'
111929,'H'
111929,'K'
111931,'F'
111931,'Y'
111931,'B'
111931,'M'
111931,'Q'
111932,'F'
111932,'Y'
111932,'Q'
111932,'H'
111932,'K'
111933,'F'
111933,'Y'
111933,'Q'
111933,'H'
111933,'K'
111937,'F'
111937,'Y'
111937,'B'
111937,'M'
111937,'Q'
111939,'F'
111939,'Y'
111939,'B'
111939,'H'
111939,'Q'
111941,'F'
111941,'Y'
111941,'B'
111941,'M'
111941,'Q'
112028,'FN'
112028,'YN'
112028,'B'
112028,'M'
112028,'V'
112029,'F'
112029,'Y'
112029,'B'
112029,'M'
112029,'Q'
112030,'FN'
112030,'YN'
112030,'BN'
112030,'M'
112030,'Q'
112031,'FN'
112031,'YN'
112031,'BN'
112031,'M'
112031,'Q'
112032,'F'
112032,'Y'
112032,'B'
112032,'M'
112032,'V'
112033,'F'
112033,'Y'
112033,'B'
112033,'M'
112033,'Q'
112034,'F'
112034,'Y'
112034,'B'
112034,'M'
112034,'Q'
112035,'F'
112035,'Y'
112035,'B'
112035,'M'
112035,'V'
112036,'F'
112036,'Y'
112036,'Q'
112036,'H'
112036,'K'
112037,'F'
112037,'Y'
112037,'B'
112037,'M'
112037,'V'
112038,'F'
112038,'Y'
112038,'B'
112038,'M'
112038,'Q'
112039,'F'
112039,'Y'
112039,'B'
112039,'M'
112039,'Q'
112040,'F'
112040,'Y'
112040,'B'
112040,'M'
112040,'Q'
112041,'F'
112041,'Y'
112041,'Q'
112041,'H'
112041,'K'
112042,'F'
112042,'Y'
112042,'B'
112042,'M'
112042,'V'
112043,'F'
112043,'Y'
112043,'B'
112043,'M'
112043,'Q'
112044,'F'
112044,'Y'
112044,'Q'
112044,'H'
112044,'K'
112045,'F'
112045,'Y'
112045,'B'
112045,'M'
112045,'V'
112046,'F'
112046,'Y'
112046,'B'
112046,'M'
112046,'Q'
112047,'F'
112047,'Y'
112047,'B'
112047,'M'
112047,'Q'
112048,'F'
112048,'Y'
112048,'B'
112048,'M'
112048,'V'
112049,'F'
112049,'Y'
112049,'B'
112049,'M'
112049,'Q'
112050,'F'
112050,'Y'
112050,'Q'
112050,'H'
112050,'K'
112051,'FN'
112051,'YN'
112051,'BN'
112051,'M'
112051,'Q'
112052,'FN'
112052,'YN'
112052,'B'
112052,'M'
112052,'V'
112351,'F'
112351,'Y'
112351,'B'
112351,'M'
112351,'Q'
112352,'F'
112352,'Y'
112352,'B'
112352,'M'
112352,'Q'
112353,'F'
112353,'Y'
112353,'B'
112353,'M'
112353,'Q'
112354,'F'
112354,'Y'
112354,'B'
112354,'M'
112354,'Q'
112415,'F'
112415,'Y'
112415,'B'
112415,'M'
112415,'Q'
112416,'F'
112416,'Y'
112416,'Q'
112416,'H'
112416,'K'
112417,'F'
112417,'Y'
112417,'B'
112417,'M'
112417,'Q'
112418,'F'
112418,'Y'
112418,'Q'
112418,'H'
112418,'K'
112440,'F'
112440,'Y'
112440,'B'
112440,'H'
112440,'Q'
112441,'F'
112441,'Y'
112441,'B'
112441,'H'
112441,'Q'
112442,'F'
112442,'Y'
112442,'B'
112442,'H'
112442,'Q'
112513,'F'
112513,'C'
112513,'Y'
112513,'B'
112513,'M'
112514,'F'
112514,'Y'
112514,'Q'
112514,'H'
112514,'K'
112515,'F'
112515,'Y'
112515,'B'
112515,'M'
112515,'Q'
112516,'F'
112516,'Y'
112516,'B'
112516,'M'
112516,'Q'
112518,'F'
112518,'Y'
112518,'Q'
112518,'H'
112518,'K'
112519,'F'
112519,'Y'
112519,'Q'
112519,'H'
112519,'K'
112520,'F'
112520,'Y'
112520,'B'
112520,'M'
112520,'Q'
112524,'F'
112524,'Y'
112524,'B'
112524,'M'
112524,'Q'
112525,'F'
112525,'Y'
112525,'Q'
112525,'H'
112525,'K'
112526,'F'
112526,'Y'
112526,'B'
112526,'M'
112526,'Q'
112527,'F'
112527,'Q'
112527,'YN'
112527,'H'
112527,'K'
112766,'F'
112766,'Y'
112766,'B'
112766,'M'
112766,'Q'
112771,'FN'
112771,'YN'
112771,'B'
112771,'M'
112771,'V'
112772,'F'
112772,'Y'
112772,'B'
112772,'M'
112772,'Q'
112773,'F'
112773,'Y'
112773,'B'
112773,'M'
112773,'Q'
112777,'F'
112777,'Y'
112777,'B'
112777,'M'
112777,'Q'
112783,'F'
112783,'Y'
112783,'B'
112783,'M'
112783,'V'
112784,'F'
112784,'Y'
112784,'B'
112784,'M'
112784,'Q'
112789,'F'
112789,'Y'
112789,'B'
112789,'M'
112789,'V'
112790,'F'
112790,'Y'
112790,'B'
112790,'M'
112790,'Q'
112793,'F'
112793,'Y'
112793,'B'
112793,'M'
112793,'Q'
112794,'F'
112794,'Y'
112794,'B'
112794,'M'
112794,'Q'
112797,'F'
112797,'C'
112797,'B'
112797,'M'
112797,'K'
112798,'F'
112798,'Y'
112798,'B'
112798,'M'
112798,'V'
112802,'F'
112802,'Y'
112802,'B'
112802,'M'
112802,'Q'
112804,'FN'
112804,'YN'
112804,'B'
112804,'M'
112804,'V'
112805,'F'
112805,'Y'
112805,'B'
112805,'M'
112805,'Q'
112806,'FN'
112806,'YN'
112806,'BN'
112806,'M'
112806,'Q'
112807,'FN'
112807,'YN'
112807,'B'
112807,'M'
112807,'V'
112808,'FN'
112808,'YN'
112808,'BN'
112808,'M'
112808,'Q'
112864,'F'
112864,'Y'
112864,'B'
112864,'M'
112864,'V'
112866,'F'
112866,'Y'
112866,'B'
112866,'M'
112866,'Q'
112867,'F'
112867,'Y'
112867,'B'
112867,'M'
112867,'Q'
112869,'F'
112869,'Y'
112869,'B'
112869,'M'
112869,'V'
112870,'F'
112870,'Y'
112870,'B'
112870,'M'
112870,'Q'
112872,'F'
112872,'Y'
112872,'B'
112872,'M'
112872,'V'
112873,'F'
112873,'Y'
112873,'B'
112873,'M'
112873,'Q'
112874,'F'
112874,'Y'
112874,'B'
112874,'M'
112874,'V'
112903,'F'
112903,'Y'
112903,'B'
112903,'M'
112903,'V'
112904,'F'
112904,'Y'
112904,'B'
112904,'M'
112904,'Q'
112905,'F'
112905,'Y'
112905,'B'
112905,'M'
112905,'V'
112907,'F'
112907,'Y'
112907,'B'
112907,'M'
112907,'Q'
112908,'F'
112908,'Y'
112908,'B'
112908,'M'
112908,'V'
112909,'F'
112909,'Y'
112909,'B'
112909,'M'
112909,'V'
112989,'F'
112989,'Y'
112989,'Q'
112989,'H'
112989,'K'
112990,'F'
112990,'Y'
112990,'B'
112990,'M'
112990,'V'
112991,'F'
112991,'Y'
112991,'B'
112991,'M'
112991,'Q'
112992,'F'
112992,'Y'
112992,'B'
112992,'M'
112992,'Q'
112993,'F'
112993,'Y'
112993,'B'
112993,'M'
112993,'V'
112994,'F'
112994,'Y'
112994,'B'
112994,'M'
112994,'Q'
112995,'F'
112995,'Y'
112995,'B'
112995,'M'
112995,'V'
112996,'F'
112996,'Y'
112996,'Q'
112996,'H'
112996,'K'
112997,'F'
112997,'Y'
112997,'Q'
112997,'H'
112997,'K'
112998,'F'
112998,'Y'
112998,'B'
112998,'M'
112998,'Q'
112999,'F'
112999,'Y'
112999,'B'
112999,'M'
112999,'V'
113000,'F'
113000,'Y'
113000,'B'
113000,'M'
113000,'Q'
113001,'F'
113001,'Y'
113001,'B'
113001,'M'
113001,'Q'
113002,'F'
113002,'Y'
113002,'B'
113002,'M'
113002,'V'
113003,'F'
113003,'Y'
113003,'B'
113003,'M'
113003,'Q'
113004,'F'
113004,'Y'
113004,'B'
113004,'M'
113004,'Q'
113005,'F'
113005,'Y'
113005,'B'
113005,'M'
113005,'V'
113006,'F'
113006,'Y'
113006,'Q'
113006,'H'
113006,'K'
113007,'FN'
113007,'YN'
113007,'B'
113007,'M'
113007,'V'
113008,'F'
113008,'Y'
113008,'B'
113008,'M'
113008,'Q'
113009,'F'
113009,'Y'
113009,'B'
113009,'M'
113009,'Q'
113010,'F'
113010,'Y'
113010,'Q'
113010,'H'
113010,'K'
113011,'FN'
113011,'YN'
113011,'B'
113011,'M'
113011,'V'
113012,'FN'
113012,'YN'
113012,'BN'
113012,'M'
113012,'Q'
113013,'FN'
113013,'YN'
113013,'BN'
113013,'M'
113013,'Q'
113498,'F'
113498,'Y'
113498,'B'
113498,'M'
113498,'V'
113500,'F'
113500,'Y'
113500,'B'
113500,'M'
113500,'V'
113501,'FN'
113501,'YN'
113501,'B'
113501,'M'
113501,'V'
113576,'F'
113576,'Y'
113576,'B'
113576,'M'
113576,'V'
113577,'F'
113577,'Y'
113577,'B'
113577,'M'
113577,'Q'
113578,'F'
113578,'Y'
113578,'B'
113578,'M'
113578,'V'
113579,'F'
113579,'Y'
113579,'B'
113579,'M'
113579,'Q'
113581,'F'
113581,'Y'
113581,'B'
113581,'M'
113581,'V'
113582,'F'
113582,'Y'
113582,'B'
113582,'M'
113582,'V'
113583,'FN'
113583,'YN'
113583,'BN'
113583,'M'
113583,'Q'
113595,'F'
113595,'Y'
113595,'B'
113595,'M'
113595,'V'
113596,'F'
113596,'Y'
113596,'B'
113596,'H'
113596,'Q'
113597,'F'
113597,'Y'
113597,'B'
113597,'H'
113597,'Q'
113599,'F'
113599,'Y'
113599,'B'
113599,'M'
113599,'V'
113600,'F'
113600,'Y'
113600,'B'
113600,'H'
113600,'Q'
113602,'F'
113602,'Y'
113602,'B'
113602,'M'
113602,'V'
113705,'F'
113705,'Y'
113705,'B'
113705,'M'
113705,'Q'
113706,'F'
113706,'Y'
113706,'B'
113706,'M'
113706,'V'
113707,'F'
113707,'Y'
113707,'B'
113707,'M'
113707,'Q'
113709,'F'
113709,'Y'
113709,'B'
113709,'M'
113709,'V'
113711,'F'
113711,'Y'
113711,'B'
113711,'M'
113711,'V'
113712,'F'
113712,'Y'
113712,'B'
113712,'M'
113712,'Q'
113715,'F'
113715,'Y'
113715,'B'
113715,'M'
113715,'Q'
113716,'F'
113716,'Y'
113716,'B'
113716,'M'
113716,'V'
113717,'F'
113717,'Y'
113717,'B'
113717,'M'
113717,'V'
113718,'F'
113718,'Y'
113718,'B'
113718,'M'
113718,'V'
113719,'F'
113719,'Y'
113719,'B'
113719,'M'
113719,'Q'
113720,'FN'
113720,'YN'
113720,'B'
113720,'M'
113720,'V'
113721,'FN'
113721,'YN'
113721,'BN'
113721,'M'
113721,'Q'
133430,'F'
133430,'Y'
133430,'B'
133430,'M'
133430,'Q'
133431,'F'
133431,'Y'
133431,'B'
133431,'M'
133431,'Q'
133432,'F'
133432,'Y'
133432,'B'
133432,'M'
133432,'Q'
133433,'F'
133433,'Y'
133433,'B'
133433,'M'
133433,'Q'
133434,'FN'
133434,'YN'
133434,'B'
133434,'M'
133434,'V'
133435,'F'
133435,'Y'
133435,'B'
133435,'M'
133435,'V'
133436,'F'
133436,'Y'
133436,'B'
133436,'M'
133436,'V'
133567,'YN'
133567,'B'
133567,'M'
133567,'V'
133567,'Q'
133568,'Y'
133568,'B'
133568,'M'
133568,'V'
133568,'Q'
133569,'Y'
133569,'B'
133569,'M'
133569,'V'
133569,'Q'
137221,'FN'
137221,'YN'
137221,'BN'
137221,'M'
137221,'Q'
137222,'FN'
137222,'YN'
137222,'H'
137222,'QN'
137222,'K'
137223,'F'
137223,'Y'
137223,'H'
137223,'Q'
137223,'K'
137224,'F'
137224,'Y'
137224,'B'
137224,'M'
137224,'Q'
137225,'F'
137225,'Y'
